"AppName","type","ResourceGroup","Location","TeamOwner"
"PROD-FuseDB-ENTPShardrowsWithoutDBs-ALERT","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"PROD-FuseDB-ElasticPoolDBCounts-ALERT","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"PROD-FuseDB-ElasticPoolLowThreshold-ALERT","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"PROD-FuseDB-FailoverGroupCounts-ALERT","microsoft.insights/scheduledqueryrules","prod-monitoring","northcentralus","DevOps"
"PROD-FuseUI-ai","microsoft.insights/components","prod-fuseui-rg","northcentralus","Shared"
"PROD-FuseUI-asp","microsoft.web/serverfarms","prod-fuseui-rg","northcentralus","Shared"
"PROD-FuseUI-law","microsoft.operationalinsights/workspaces","prod-fuseui-rg","northcentralus","Shared"
"PROD-FuseUI-web","microsoft.web/sites","prod-fuseui-rg","northcentralus","Shared"
"PROD-FuseUI-web-cert","microsoft.web/certificates","prod-fuseui-rg","northcentralus","Shared"
"PROD-FuseUI-web/staging","microsoft.web/sites/slots","prod-fuseui-rg","northcentralus","Shared"
"PROD-GatewaySubnet-subnet-route-table","microsoft.network/routetables","fuse-prod1-network-resources","northcentralus","Devops"
"PROD-Index-Maintenance-azf","microsoft.web/sites","prod-sre-azf-rg","northcentralus","Devops"
"PROD-Index-Maintenance-azf-insights","microsoft.insights/components","prod-sre-azf-rg","northcentralus","Devops"
"PROD-Index-Maintenance-azf-law","microsoft.operationalinsights/workspaces","prod-sre-azf-rg","northcentralus","Devops"
"PROD-LogAnalytics-azf","microsoft.web/sites","prod-sre-azf-rg","northcentralus","Devops"
"PROD-LogAnalytics-azf-insights","microsoft.insights/components","prod-sre-azf-rg","northcentralus","Devops"
"PROD-LogAnalytics-azf-law","microsoft.operationalinsights/workspaces","prod-sre-azf-rg","northcentralus","Devops"
"PROD-Operations-File-Offboarding-AZF","microsoft.insights/components","prod-operations-file-offboarding-rg","northcentralus","DevOps"
"PROD-Operations-File-Offboarding-AZF","microsoft.web/sites","prod-operations-file-offboarding-rg","northcentralus","DevOps"
"PROD-Operations-File-Offboarding-DataFactory","microsoft.datafactory/factories","prod-operations-file-offboarding-rg","northcentralus","DevOps"
"PROD-Operations-Offboarding-Trigger-ASP","microsoft.web/serverfarms","prod-operations-file-offboarding-rg","northcentralus","DevOps"
"PROD-Operations-Offboarding-Trigger-AZF","microsoft.web/sites","prod-operations-file-offboarding-rg","northcentralus","DevOps"
"PROD-Operations-Offboarding-Trigger-AZF","microsoft.insights/components","prod-operations-file-offboarding-rg","northcentralus","DevOps"
"PROD-PDCO-DataEx-DataExchange","microsoft.web/certificates","prod-pdco-dataex-dataexchange-rg","northcentralus","DataExchange"
"PROD-PDCO-DataEx-DataExchange-asp","microsoft.web/serverfarms","prod-pdco-dataex-dataexchange-rg","northcentralus","DataExchange"
"PROD-PDCO-DataEx-DataExchange-insights","microsoft.insights/components","prod-pdco-dataex-dataexchange-rg","northcentralus","DataExchange"
"PROD-PDCO-DataEx-DataExchange-law","microsoft.operationalinsights/workspaces","prod-pdco-dataex-dataexchange-rg","northcentralus","DataExchange"
"PROD-PDCO-DataEx-DataExchange-svc","microsoft.web/sites","prod-pdco-dataex-dataexchange-rg","northcentralus","DataExchange"
"PROD-PDCO-DataEx-MigrateUtl-azf","microsoft.web/sites","prod-pdco-dataex-migrateutl-azf-rg","northcentralus","Data Exchange"
"PROD-PDCO-DataEx-MigrateUtl-azf-ai","microsoft.insights/components","prod-pdco-dataex-migrateutl-azf-rg","northcentralus","Data Exchange"
"PROD-PDCO-DataEx-MigrateUtl-azf-asp","microsoft.web/serverfarms","prod-pdco-dataex-migrateutl-azf-rg","northcentralus","Data Exchange"
"PROD-PDCO-DataEx-MigrateUtl-azf-law","microsoft.operationalinsights/workspaces","prod-pdco-dataex-migrateutl-azf-rg","northcentralus","Data Exchange"
"PROD-PDCO-DataEx-MigrateUtl-azf-mi","microsoft.managedidentity/userassignedidentities","prod-pdco-dataex-migrateutl-azf-rg","northcentralus","Data Exchange"
"PROD-PDCO-ESM-ai","microsoft.insights/components","prod-apim-rg","centralus","DSS"
"PROD-PDCO-ESM-apim","microsoft.apimanagement/service","prod-apim-rg","centralus","DSS"
"PROD-PDCO-ESM-apim-autoscale","microsoft.insights/autoscalesettings","prod-apim-rg","centralus","DSS"
"PROD-PDCO-ESM-law","microsoft.operationalinsights/workspaces","prod-apim-rg","centralus","DSS"
"PROD-PDCO-FUSE-AELFailedMessageProcessor-la","microsoft.logic/workflows","prod-pdco-fuse-activityeventfailedmessageprocessor-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEvent-asp","microsoft.web/serverfarms","prod-pdco-fuse-activityevent-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEvent-azf","microsoft.web/sites","prod-pdco-fuse-activityevent-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEvent-azf-insights","microsoft.insights/components","prod-pdco-fuse-activityevent-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEvent-ehns","microsoft.eventhub/namespaces","prod-pdco-fuse-activityevent-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEvent-law","microsoft.operationalinsights/workspaces","prod-pdco-fuse-activityevent-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEventFailedMessageProcessor-azf","microsoft.web/serverfarms","prod-pdco-fuse-activityeventfailedmessageprocessor-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEventFailedMessageProcessor-azf","microsoft.web/sites","prod-pdco-fuse-activityeventfailedmessageprocessor-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEventFailedMessageProcessor-azf-insights","microsoft.insights/components","prod-pdco-fuse-activityeventfailedmessageprocessor-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-ActivityEventFailedMessageProcessor-law","microsoft.operationalinsights/workspaces","prod-pdco-fuse-activityeventfailedmessageprocessor-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-AgingCategory-LogicApp","microsoft.logic/workflows","prod-pdco-fuse-agingcategory-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-AgingCategory-PracticeBased-LogicApp","microsoft.logic/workflows","prod-pdco-fuse-agingcategory-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-MassUpdates-asp","microsoft.web/serverfarms","prod-pdco-fuse-massupdates-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-MassUpdates-azf","microsoft.web/sites","prod-pdco-fuse-massupdates-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-MassUpdates-azf-insights","microsoft.insights/components","prod-pdco-fuse-massupdates-azf-rg","northcentralus","Innovators"
"PROD-PDCO-FUSE-MassUpdates-law","microsoft.operationalinsights/workspaces","prod-pdco-fuse-massupdates-azf-rg","northcentralus","Innovators"
"PROD-PDCO-Fuse-AgingCategory-azf","microsoft.web/sites","prod-pdco-fuse-agingcategory-azf-rg","northcentralus","Innovators"
"PROD-PDCO-Fuse-AgingCategory-azf-asp","microsoft.web/serverfarms","prod-pdco-fuse-agingcategory-azf-rg","northcentralus","Innovators"
"PROD-PDCO-Fuse-AgingCategory-azf-insights","microsoft.insights/components","prod-pdco-fuse-agingcategory-azf-rg","northcentralus","Innovators"
"PROD-PDCO-Fuse-AgingCategory-law","microsoft.operationalinsights/workspaces","prod-pdco-fuse-agingcategory-azf-rg","northcentralus","Innovators"
"PROD-PDCO-Fuse-BatchStatementProcessing-asp","microsoft.web/serverfarms","prod-pdco-fuse-batchstatementprocessing-azf-rg","northcentralus","Apollo"
"PROD-PDCO-Fuse-BatchStatementProcessing-azf","microsoft.web/sites","prod-pdco-fuse-batchstatementprocessing-azf-rg","northcentralus","Apollo"
"PROD-PDCO-Fuse-BatchStatementProcessing-azf-appinsights","microsoft.insights/components","prod-pdco-fuse-batchstatementprocessing-azf-rg","northcentralus","Apollo"
"PROD-PDCO-Fuse-BatchStatementProcessing-azf2-law","microsoft.operationalinsights/workspaces","prod-pdco-fuse-batchstatementprocessing-azf-rg","northcentralus","Apollo"
"PROD-PDCO-Fuse-MassUpdates-SignalR","microsoft.signalrservice/signalr","prod-pdco-fuse-massupdates-azf-rg","northcentralus","Innovators"
"PROD-PDCO-Fuse-MassUpdates-SignalR-law","microsoft.operationalinsights/workspaces","prod-pdco-fuse-massupdates-azf-rg","northcentralus","Innovators"
"PROD-PDCO-Fuse-Migrations-USN-001-insights","microsoft.insights/components","prod-fuse-migrations-azf-rg","northcentralus","Apollo"
"PROD-PDCO-Fuse-Migrations-law","microsoft.operationalinsights/workspaces","prod-fuse-migrations-azf-rg","northcentralus","Apollo"
"PROD-PDCO-Fuse-ServerlessSignalR-asp","microsoft.web/serverfarms","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-azf","microsoft.web/sites","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-azf","microsoft.web/certificates","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-azf-privat.nic.6180f3b8-377f-4142-ae51-0f4f8db71159","microsoft.network/networkinterfaces","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-azf-privateendpoint","microsoft.network/privateendpoints","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-insights","microsoft.insights/components","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-law","microsoft.operationalinsights/workspaces","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-srs","microsoft.signalrservice/signalr","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-srs-Autoscale-654","microsoft.insights/autoscalesettings","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","No Team Tag"
"PROD-PDCO-Fuse-ServerlessSignalR-srs-privat.nic.f7c44a71-d343-4988-9269-e95ee639347b","microsoft.network/networkinterfaces","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-ServerlessSignalR-srs-privateendpoint","microsoft.network/privateendpoints","prod-pdco-fuse-serverlesssignalr-azf-rg","northcentralus","Arwen"
"PROD-PDCO-Fuse-Snapshot-ASP","microsoft.web/serverfarms","prod-fusedatafactory-rg","northcentralus","Fusion"
"PROD-PDCO-Fuse-Snapshot-azf","microsoft.web/sites","prod-fusedatafactory-rg","northcentralus","Fusion"
"PROD-PDCO-Fuse-Snapshot-insights","microsoft.insights/components","prod-fusedatafactory-rg","northcentralus","Fusion"
"PROD-PDCO-Platform-AccountMember-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-AccountMember-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-AccountingTransactions-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-AccountingTransactions-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-AdjustmentType-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-AdjustmentType-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Appointment-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Appointment-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-AppointmentType-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-AppointmentType-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-BPK-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-BPK-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-BenefitPlan-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-BenefitPlan-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-BillingMapInfoRpt-asp","microsoft.web/serverfarms","prod-pdco-platform-billingmapinforpt-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-BillingMapInfoRpt-azf","microsoft.web/sites","prod-pdco-platform-billingmapinforpt-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-BillingMapInfoRpt-insights","microsoft.insights/components","prod-pdco-platform-billingmapinforpt-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-BillingMapInfoRpt-law","microsoft.operationalinsights/workspaces","prod-pdco-platform-billingmapinforpt-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Carrier-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Carrier-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Claims-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Claims-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-ClaimsMonitoring-azf","microsoft.web/sites","prod-pdco-platform-claimsmonitoring-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-ClaimsMonitoring-azf","microsoft.web/serverfarms","prod-pdco-platform-claimsmonitoring-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-ClaimsMonitoring-azf-insights","microsoft.insights/components","prod-pdco-platform-claimsmonitoring-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-ClaimsMonitoring-azf-law","microsoft.operationalinsights/workspaces","prod-pdco-platform-claimsmonitoring-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-ClaimsMonitoringTimer-azf","microsoft.web/sites","prod-pdco-platform-claimsmonitoring-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Clinical-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Clinical-azf-appinsights","microsoft.insights/components","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Eligibility-asp","microsoft.web/serverfarms","prod-pdco-platform-eligibility-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Eligibility-insights","microsoft.insights/components","prod-pdco-platform-eligibility-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Eligibility-law","microsoft.operationalinsights/workspaces","prod-pdco-platform-eligibility-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Eligibility-svc","microsoft.web/certificates","prod-pdco-platform-eligibility-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Eligibility-svc","microsoft.web/sites","prod-pdco-platform-eligibility-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Enterprise-asp","microsoft.web/serverfarms","prod-pdco-platform-enterprise-svc-rg","northcentralus","Devops"
"PROD-PDCO-Platform-Enterprise-db-cpu-alert","microsoft.insights/metricalerts","prod-pdco-platform-enterprise-api-rg","global","DSS"
"PROD-PDCO-Platform-Enterprise-law","microsoft.operationalinsights/workspaces","prod-pdco-platform-enterprise-api-rg","northcentralus","DSS"
"PROD-PDCO-Platform-Enterprise-svc","microsoft.web/sites","prod-pdco-platform-enterprise-svc-rg","northcentralus","Devops"
"PROD-PDCO-Platform-Enterprise-svc-ai","microsoft.insights/components","prod-pdco-platform-enterprise-svc-rg","northcentralus","Devops"
"PROD-PDCO-Platform-Enterprise-svc-enterprise-api-prod-cer","microsoft.web/certificates","prod-pdco-platform-enterprise-svc-rg","northcentralus","Devops"
"PROD-PDCO-Platform-Enterprise-svc-law","microsoft.operationalinsights/workspaces","prod-pdco-platform-enterprise-svc-rg","northcentralus","Devops"
"PROD-PDCO-Platform-Enterprise-svc/staging","microsoft.web/sites/slots","prod-pdco-platform-enterprise-svc-rg","northcentralus","Devops"
"PROD-PDCO-Platform-EnterpriseMapping-logic","microsoft.logic/workflows","prod-pdco-platform-enterprisemapping-rg","northcentralus","DSS"
"PROD-PDCO-Platform-EnterpriseSettings-asp","microsoft.web/serverfarms","prod-pdco-platform-enterprisesettings-svc-rg","northcentralus","DSS"
"PROD-PDCO-Platform-EnterpriseSettings-insights","microsoft.insights/components","prod-pdco-platform-enterprisesettings-svc-rg","northcentralus","DSS"
"PROD-PDCO-Platform-EnterpriseSettings-law","microsoft.operationalinsights/workspaces","prod-pdco-platform-enterprisesettings-svc-rg","northcentralus","DSS"
"PROD-PDCO-Platform-EnterpriseSettings-svc","microsoft.web/sites","prod-pdco-platform-enterprisesettings-svc-rg","northcentralus","DSS"
"PROD-PDCO-Platform-EnterpriseSettings-svc","microsoft.web/certificates","prod-pdco-platform-enterprisesettings-svc-rg","northcentralus","DSS"
"PROD-PDCO-Platform-EstimatedInsurance-azf","microsoft.web/sites","prod-pdco-platform-messagerouter-azf-rg","northcentralus","DSS"
